"PlotId","StationId","Yearmon","Ta_200","Ta_200_min","Ta_200_max"
"sav1","000rug","2012-09",24.064,22.085,26.569
"sav1","000rug","2012-10",26.147,22.736,28.563
"sav1","000rug","2012-11",25.996,21.606,28.376
"sav1","000rug","2012-12",26.198,23.907,27.992
"sav1","000rug","2013-01",26.916,24.911,29.24
"sav1","000rug","2013-02",27.8745,24.945,29.8025
"sav1","000rug","2013-03",26.202,24.012,28.738
"sav1","000rug","2013-04",24.1315,21.2475,25.7095
"sav1","000rug","2013-05",22.2345,20.2685,23.502
"sav1","000rug","2013-06",21.194,19.883,22.758
"sav1","000rug","2013-07",21.264,19.099,22.618
"sav1","000rug","2013-08",21.931,19.041,23.826
"sav1","000rug","2013-09",24.855,21.943,28.919
"sav1","000rug","2013-10",25.643,23.588,27.48
"sav1","000rug","2013-11",26.758,21.272,28.701
"sav1","000rug","2013-12",25.793,23.484,27.495
"sav1","000rug","2014-01",27.371,26.11,28.103
"sav1","000rug","2014-02",25.809,21.427,28.965
"sav1","000rug","2014-03",25.664,23.028,27.148
"sav1","000rug","2014-04",24.087,21.605,26.574
"sav2","000rug","2011-01",26.554,22.6,31.16
"sav2","000rug","2011-02",27.454,21.155,30.572
"sav2","000rug","2011-03",26.139,23.003,30.257
"sav2","000rug","2011-04",24.771,22.768,26.076
"sav2","000rug","2011-05",23.538,21.742,25.184
"sav2","000rug","2011-06",22.61,20.964,24.466
"sav2","000rug","2011-07",22.034,20.363,23.361
"sav2","000rug","2011-08",22.424,20.854,23.13
"sav2","000rug","2011-09",23.557,20.945,24.992
"sav2","000rug","2011-10",24.432,20.687,27.319
"sav2","000rug","2011-11",25.707,23.052,27.893
"sav2","000rug","2011-12",26.522,23.243,28.284
"sav2","000rug","2012-01",28.044,26.251,30.149
"sav2","000rug","2012-02",27.263,24.354,28.768
"sav2","000rug","2012-03",26.404,24.291,27.973
"sav2","000rug","2012-04",24.085,22.192,26.524
"sav2","000rug","2012-05",22.73,20.61,23.985
"sav2","000rug","2012-06",22.024,20.683,23.211
"sav2","000rug","2012-07",21.288,19.535,22.755
"sav2","000rug","2012-08",22.043,20.244,23.529
"sav2","000rug","2012-09",23.423,21.453,25.837
"sav2","000rug","2012-10",25.026,21.835,27.256
"sav2","000rug","2012-11",24.897,21.133,26.941
"sav2","000rug","2012-12",25.24,23.219,27.365
"sav2","000rug","2013-01",26.398,24.246,28.566
"sav2","000rug","2013-02",27.196,23.923,29.315
"sav2","000rug","2013-03",25.552,23.3925,27.7075
"sav2","000rug","2013-04",24.026,21.2955,25.532
"sav2","000rug","2013-05",22.17,20.019,23.843
"sav2","000rug","2013-06",21.284,19.82,23.018
"sav2","000rug","2013-07",21.187,19.085,22.747
"sav2","000rug","2013-08",21.089,18.447,22.983
"sav2","000rug","2013-09",23.773,21.912,27.447
"sav2","000rug","2013-10",25.221,23.443,27.224
"sav2","000rug","2013-11",26.1,20.665,27.824
"sav2","000rug","2013-12",25.061,23.169,26.734
"sav2","000rug","2014-01",27.07,25.414,27.931
"sav2","000rug","2014-02",25.3805,21.064,28.779
"sav2","000rug","2014-03",25.336,22.804,26.956
"sav2","000rug","2014-04",24.025,21.692,26.011
"sav3","000rug","2011-01",26.028,24.295,28.689
"sav3","000rug","2011-02",25.656,20.502,28.611
"sav3","000rug","2011-03",24.356,21.64,27.133
"sav3","000rug","2011-04",22.921,21.751,24.099
"sav3","000rug","2011-05",21.475,19.964,22.918
"sav3","000rug","2011-06",20.72,18.245,22.608
"sav3","000rug","2011-07",19.817,18.444,21.637
"sav3","000rug","2011-08",19.98,18.494,20.751
"sav3","000rug","2011-09",21.039,18.858,22.862
"sav3","000rug","2011-10",22.114,18.297,25.611
"sav3","000rug","2011-11",23.582,21.454,25.313
"sav3","000rug","2011-12",24.969,22.19,26.245
"sav3","000rug","2012-01",26.655,24.836,29.223
"sav3","000rug","2012-02",26.089,23.254,27.507
"sav3","000rug","2012-03",25.388,23.325,26.958
"sav3","000rug","2012-04",23.04,21.085,25.761
"sav3","000rug","2012-05",21.252,19.181,22.476
"sav3","000rug","2012-06",20.366,18.774,21.331
"sav3","000rug","2012-07",19.454,17.942,21.266
"sav3","000rug","2012-08",20.144,18.446,21.893
"sav3","000rug","2012-09",21.483,19.324,23.674
"sav3","000rug","2012-10",23.17,20.276,25.739
"sav3","000rug","2012-11",23.457,19.706,25.674
"sav3","000rug","2012-12",23.982,22.097,25.819
"sav3","000rug","2013-01",24.502,22.337,26.843
"sav3","000rug","2013-02",25.279,22.33,27.193
"sav3","000rug","2013-03",24.14,21.886,25.937
"sav3","000rug","2013-04",22.52,21.114,24.008
"sav3","000rug","2013-05",20.733,18.891,22.066
"sav3","000rug","2013-06",19.491,18.099,21.036
"sav3","000rug","2013-07",19.042,17.681,20.358
"sav3","000rug","2013-08",19.022,16.867,20.75
"sav3","000rug","2013-09",21.223,19.53,23.826
"sav3","000rug","2013-10",22.854,21.042,25.1
"sav3","000rug","2013-11",23.864,19.557,25.839
"sav3","000rug","2013-12",23.427,22.112,24.801
"sav3","000rug","2014-01",24.863,23.196,26.625
"sav3","000rug","2014-02",23.8615,20.939,27.033
"sav3","000rug","2014-03",23.8505,21.7165,25.611
"sav3","000rug","2014-04",22.529,20.68,24.243
"sav4","000rug","2011-01",24.204,20.474,27.689
"sav4","000rug","2011-02",25.352,20.881,27.247
"sav4","000rug","2011-03",25.42,22.676,27.619
"sav4","000rug","2011-04",24.526,22.755,26.21
"sav4","000rug","2011-05",23.365,21.32,25.207
"sav4","000rug","2011-06",22.775,19.678,24.666
"sav4","000rug","2011-07",21.953,20.198,23.919
"sav4","000rug","2011-08",22.154,20.572,23.21
"sav4","000rug","2011-09",22.894,20.407,25.12
"sav4","000rug","2011-10",23.521,19.441,26.129
"sav4","000rug","2011-11",24.442,22.247,26.465
"sav4","000rug","2011-12",25.439,22.996,26.751
"sav4","000rug","2012-01",26.819,25.254,28.913
"sav4","000rug","2012-02",26.532,24.706,27.866
"sav4","000rug","2012-03",26.191,23.926,27.99
"sav4","000rug","2012-04",24.376,22.034,27.634
"sav4","000rug","2012-05",23.114,20.439,24.596
"sav4","000rug","2012-06",22.345,20.431,23.74
"sav4","000rug","2012-07",21.4,19.449,23.136
"sav4","000rug","2012-08",22.189,20.134,24.024
"sav4","000rug","2012-09",23.287,20.882,25.153
"sav4","000rug","2012-10",24.629,21.584,27.093
"sav4","000rug","2012-11",24.555,21.035,26.907
"sav4","000rug","2012-12",25.026,22.994,26.9
"sav4","000rug","2013-01",25.082,22.996,27.122
"sav4","000rug","2013-02",26.102,22.643,27.929
"sav4","000rug","2013-03",25.859,23.984,27.492
"sav4","000rug","2013-04",24.539,22.833,26.227
"sav4","000rug","2013-05",22.782,20.228,24.356
"sav4","000rug","2013-06",21.564,19.718,23.412
"sav4","000rug","2013-07",21.227,19.198,22.831
"sav4","000rug","2013-08",21.312,18.894,23.204
"sav4","000rug","2013-09",23.387,21.521,26.267
"sav4","000rug","2013-10",24.729,22.831,27.039
"sav4","000rug","2013-11",25.381,21.115,27.318
"sav4","000rug","2013-12",24.372,23.165,25.799
"sav4","000rug","2014-01",25.894,24.046,27.4795
"sav4","000rug","2014-02",24.627,21.549,27.9215
"sav4","000rug","2014-03",25.2345,22.4845,27.2375
"sav4","000rug","2014-04",24.635,22.128,26.657
"sav5","000rug","2011-01",25.813,23.81,28.098
"sav5","000rug","2011-02",25.517,20.645,28.267
"sav5","000rug","2011-03",25.474,22.785,27.922
"sav5","000rug","2011-04",24.617,22.883,26.128
"sav5","000rug","2011-05",23.368,21.562,25.129
"sav5","000rug","2011-06",22.654,19.845,24.386
"sav5","000rug","2011-07",22.088,20.326,24.031
"sav5","000rug","2011-08",22.321,20.745,23.432
"sav5","000rug","2011-09",23.109,20.712,25.278
"sav5","000rug","2011-10",23.736,19.729,26.16
"sav5","000rug","2011-11",24.544,22.334,26.546
"sav5","000rug","2011-12",25.35,22.948,26.552
"sav5","000rug","2012-01",27.029,25.637,28.837
"sav5","000rug","2012-02",26.988,24.937,28.457
"sav5","000rug","2012-03",26.646,23.939,28.559
"sav5","000rug","2012-04",24.32,22.177,27.038
"sav5","000rug","2012-05",22.981,20.403,24.362
"sav5","000rug","2012-06",22.14,20.278,23.499
"sav5","000rug","2012-07",21.262,19.333,22.96
"sav5","000rug","2012-08",22.191,20.149,23.625
"sav5","000rug","2012-09",23.483,21.124,25.478
"sav5","000rug","2012-10",24.967,21.761,27.308
"sav5","000rug","2012-11",24.627,21.293,27.12
"sav5","000rug","2012-12",25.055,23.174,27.13
"sav5","000rug","2013-01",25.177,22.989,27.376
"sav5","000rug","2013-02",26.079,22.582,27.962
"sav5","000rug","2013-03",25.821,23.875,27.608
"sav5","000rug","2013-04",24.372,22.773,26.008
"sav5","000rug","2013-05",22.406,20.042,23.698
"sav5","000rug","2013-06",21.181,19.412,22.944
"sav5","000rug","2013-07",20.948,18.917,22.419
"sav5","000rug","2013-08",21.095,18.858,22.779
"sav5","000rug","2013-09",22.991,21.226,25.731
"sav5","000rug","2013-10",24.131,22.419,26.273
"sav5","000rug","2013-11",24.706,20.882,26.556
"sav5","000rug","2013-12",23.706,22.664,25.042
"sav5","000rug","2014-01",25.17,23.45,26.67
"sav5","000rug","2014-02",24.0815,20.96,27.173
"sav5","000rug","2014-03",24.944,21.9955,27.209
"sav5","000rug","2014-04",24.47,21.833,26.442
"sun1","000rug","2011-01",22.666,18.218,26.422
"sun1","000rug","2011-02",23.89,19.56,26.041
"sun1","000rug","2011-03",23.51,21.128,25.54
"sun1","000rug","2011-04",22.772,21.149,24.168
"sun1","000rug","2011-05",21.808,20.149,23.434
"sun1","000rug","2011-06",21.372,18.65,22.805
"sun1","000rug","2011-07",20.756,19.262,22.57
"sun1","000rug","2011-08",20.679,19.392,21.753
"sun1","000rug","2011-09",21.255,19.294,23.005
"sun1","000rug","2011-10",21.809,18.362,23.881
"sun1","000rug","2011-11",22.607,20.733,24.206
"sun1","000rug","2011-12",22.859,17.422,24.514
"sun1","000rug","2012-01",25.76,24.673,27.459
"sun1","000rug","2012-02",24.795,22.586,26.905
"sun1","000rug","2012-03",24.566,22.028,26.109
"sun1","000rug","2012-04",22.257,19.857,25.157
"sun1","000rug","2012-05",20.464,18.687,22.571
"sun1","000rug","2012-06",18.197,16.148,22.074
"sun1","000rug","2012-07",17.204,15.217,19.705
"sun1","000rug","2012-08",18.703,16.285,21.755
"sun1","000rug","2012-09",20.937,18.562,24.869
"sun1","000rug","2012-10",23.195,19.635,26.003
"sun1","000rug","2012-11",23.335,20.295,24.852
"sun1","000rug","2012-12",23.87,22.211,25.663
"sun2","000rug","2011-01",20.939,15.92,25.209
"sun2","000rug","2011-02",22.32,17.582,24.649
"sun2","000rug","2011-03",21.919,19.308,24.14
"sun2","000rug","2011-04",21.123,19.336,22.696
"sun2","000rug","2011-05",20.075,18.273,21.871
"sun2","000rug","2011-06",19.621,16.646,21.188
"sun2","000rug","2011-07",18.951,17.322,20.943
"sun2","000rug","2011-08",18.847,17.451,20.031
"sun2","000rug","2011-09",19.469,17.346,21.372
"sun2","000rug","2011-10",20.067,16.315,22.314
"sun2","000rug","2011-11",20.929,18.868,22.704
"sun2","000rug","2011-12",21.339,19.536,23.005
"sun2","000rug","2012-01",22.228,21.044,23.269
"sun2","000rug","2012-02",21.684,18.881,24.272
"sun2","000rug","2012-03",21.13,19.401,22.874
"sun2","000rug","2012-04",19.869,17.962,22.346
"sun2","000rug","2012-05",18.308,16.125,20.06
"sun2","000rug","2012-06",16.05,13.459,21.235
"sun2","000rug","2012-07",15.113,12.903,19.802
"sun2","000rug","2012-08",16.273,13.343,19.309
"sun2","000rug","2012-09",17.939,15.607,24.549
"sun2","000rug","2012-10",19.478,16.869,21.536
"sun2","000rug","2012-11",19.848,17.839,21.471
"sun2","000rug","2012-12",20.06,19.245,21.773
"sun3","000rug","2012-01",22.975,21.856,24.359
"sun3","000rug","2012-02",22.136,20.055,24.299
"sun3","000rug","2012-03",22.104,20.551,23.845
"sun3","000rug","2012-04",20.821,18.85,22.475
"sun3","000rug","2012-05",19.45,17.264,21.312
"sun3","000rug","2012-06",17.042,14.287,22.029
"sun3","000rug","2012-07",16.058,13.798,20.332
"sun3","000rug","2012-08",17.108,14.24,19.985
"sun3","000rug","2012-09",18.739,16.47,24.766
"sun3","000rug","2012-10",20.433,17.715,22.086
"sun3","000rug","2012-11",21.015,19.261,22.561
"sun3","000rug","2012-12",21.086,19.956,22.685
"sun4","000rug","2011-01",21.379,17.427,24.724
"sun4","000rug","2011-02",22.467,18.652,24.358
"sun4","000rug","2011-03",22.135,20.035,23.924
"sun4","000rug","2011-04",21.488,20.056,22.727
"sun4","000rug","2011-05",20.639,19.182,22.075
"sun4","000rug","2011-06",20.261,17.863,21.522
"sun4","000rug","2011-07",19.719,18.404,21.319
"sun4","000rug","2011-08",19.647,18.514,20.595
"sun4","000rug","2011-09",20.152,18.429,21.691
"sun4","000rug","2011-10",20.638,17.607,22.46
"sun4","000rug","2011-11",21.339,19.686,22.753
"sun4","000rug","2011-12",21.699,20.139,23.017
"sun4","000rug","2012-01",23.173,21.969,24.712
"sun4","000rug","2012-02",22.649,20.613,24.831
"sun4","000rug","2012-03",22.641,20.907,24.115
"sun4","000rug","2012-04",21.14,19.08,23.5
"sun4","000rug","2012-05",19.828,18.002,21.325
"sun4","000rug","2012-06",18.951,17.855,19.773
"sun4","000rug","2012-07",18.166,16.417,19.602
"sun4","000rug","2012-08",18.853,15.662,20.949
"sun4","000rug","2012-09",19.902,17.799,23.639
"sun4","000rug","2012-10",21.455,19.033,23.306
"sun4","000rug","2012-11",22.258,20.982,23.601
"sun4","000rug","2012-12",22.142,20.894,23.175
"sun4","000rug","2013-01",23.295,21.213,25.776
"sun4","000rug","2013-02",23.653,21.2,25.4
"sun4","000rug","2013-03",22.909,21.661,24.214
"sun4","000rug","2013-04",22.425,21.194,24.315
"sun4","000rug","2013-05",20.044,18.314,22.48
"sun4","000rug","2013-06",17.907,15.38,20.37
"sun4","000rug","2013-07",17.605,15.476,20.225
"sun4","000rug","2013-08",18.08,15.769,21.679
"sun4","000rug","2013-09",20.494,17.965,23.933
"sun4","000rug","2013-10",20.836,18.481,23.54
"sun4","000rug","2013-11",22.722,20.887,24.545
"sun4","000rug","2013-12",22.075,20.489,23.612
"sun4","000rug","2014-01",23.172,21.921,23.825
"sun4","000rug","2014-02",22.126,20.137,24.502
"sun4","000rug","2014-03",22.257,20.731,23.379
"sun4","000rug","2014-04",21.1,19.647,23.085
